dttm,lon,lat,temp,sal,fluor,cdom,xmiss,wind_sp,wind_dir,heading,pitch,roll,filename
2023-06-17T16:03:57Z,-70.58293833333333,41.46808,18.2408,31.7969,69,64,NA,3,70.71,56.69,0.43,2.65,Event60sec_001.elg
2023-06-17T16:04:57Z,-70.58295166666667,41.46807166666667,18.2339,31.7978,63,64,NA,3,69.53,59.53,0.45,2.89,Event60sec_001.elg
2023-06-17T16:05:57Z,-70.58294333333333,41.468095,18.2322,31.7982,83,64,NA,3,72.61,63.61,0.26,3.17,Event60sec_001.elg
2023-06-17T16:06:57Z,-70.58294333333333,41.46810333333333,18.2275,31.798,67,64,NA,1.92,74.48,65.94,0.44,2.95,Event60sec_001.elg
2023-06-17T16:07:57Z,-70.582925,41.46807666666667,18.2297,31.7986,91,64,NA,1.9,62.6,63.1,0.49,2.66,Event60sec_001.elg
2023-06-17T16:08:57Z,-70.58294166666667,41.468086666666665,18.2262,31.7985,71,64,NA,2.91,55.33,61.31,0.33,3.07,Event60sec_001.elg
2023-06-17T16:09:58Z,-70.58294833333333,41.468086666666665,18.2196,31.7986,64,64,NA,2.9,57.94,64.45,0.05,3.35,Event60sec_001.elg
2023-06-17T16:10:58Z,-70.58293833333333,41.468088333333334,18.2166,31.7985,67,64,NA,2.91,51.2,68.47,0.28,2.84,Event60sec_001.elg
2023-06-17T16:11:58Z,-70.582945,41.468095,18.2124,31.7979,85,67,NA,2.9,54.36,70.46,0.36,2.19,Event60sec_001.elg
2023-06-17T16:12:58Z,-70.58294666666667,41.46810333333333,18.2103,31.7989,75,67,NA,3,55.55,71.55,0.41,2.53,Event60sec_001.elg
2023-06-17T16:13:58Z,-70.58293833333333,41.46808166666667,18.2059,31.7993,83,65,NA,2.97,50.33,69.19,0.44,2.93,Event60sec_001.elg
2023-06-17T16:14:58Z,-70.58292,41.468073333333336,18.206,31.7991,83,64,NA,3.03,44.68,63.42,0.21,3.05,Event60sec_001.elg
2023-06-17T16:15:58Z,-70.58292666666667,41.46806333333333,18.1992,31.799,69,67,NA,2.05,47.82,60.28,0.49,2.74,Event60sec_001.elg
2023-06-17T16:16:58Z,-70.58293833333333,41.46806333333333,18.2004,31.7986,69,64,NA,2,57.08,59.03,0.38,2.61,Event60sec_001.elg
2023-06-17T16:17:58Z,-70.58293666666667,41.46806,18.1966,31.7986,71,64,NA,3.1,38.04,58.95,0.53,2.78,Event60sec_001.elg
2023-06-17T16:18:58Z,-70.58293,41.46805666666667,18.195,31.7986,71,67,NA,3,45.77,59.78,0.29,3.15,Event60sec_001.elg
2023-06-17T16:19:58Z,-70.58292833333333,41.46806333333333,18.1916,31.7987,86,67,NA,3,46.02,58.99,0.5,3.38,Event60sec_001.elg
2023-06-17T16:20:58Z,-70.582935,41.46806,18.1926,31.7988,88,64,NA,2.09,53.46,57.71,0.4,3.07,Event60sec_001.elg
2023-06-17T16:21:58Z,-70.58291833333334,41.468055,18.1926,31.7979,84,64,NA,3.1,43.78,55.8,0.69,2.94,Event60sec_001.elg
2023-06-17T16:22:58Z,-70.58292833333333,41.468055,18.1934,31.797,72,67,NA,2.1,56.8,56.03,0.42,3.25,Event60sec_001.elg
2023-06-17T16:23:58Z,-70.58293166666667,41.468068333333335,18.1895,31.7971,79,67,NA,2,51.5,57.7,0.5,3.01,Event60sec_001.elg
2023-06-17T16:24:58Z,-70.58292333333333,41.46808333333333,18.1903,31.7962,82,67,NA,2.93,48.21,59.76,0.32,2.88,Event60sec_001.elg
2023-06-17T16:25:58Z,-70.58291833333334,41.46808,18.193,31.7952,79,64,NA,3,49.73,62.78,0.44,3.02,Event60sec_001.elg
2023-06-17T16:26:58Z,-70.58292,41.468066666666665,18.1877,31.7959,73,64,NA,2.01,64.19,63.34,0.54,2.97,Event60sec_001.elg
2023-06-17T16:27:58Z,-70.58293166666667,41.46806333333333,18.1888,31.7964,91,67,NA,2.06,52.51,60.27,0.42,2.92,Event60sec_001.elg
2023-06-17T16:28:58Z,-70.58294,41.46806,18.188,31.7955,93,67,NA,2,50.99,56.99,0.44,2.65,Event60sec_001.elg
2023-06-17T16:29:58Z,-70.58293666666667,41.468065,18.1849,31.7987,74,64,NA,2.07,53.15,57.15,0.23,2.95,Event60sec_001.elg
2023-06-17T16:30:58Z,-70.58292833333333,41.468061666666664,18.1875,31.7979,67,67,NA,2,52.28,59.31,0.34,3.28,Event60sec_001.elg
2023-06-17T16:31:58Z,-70.58293333333333,41.468073333333336,18.1868,31.7973,76,64,NA,1.98,44.64,62.83,0.34,2.68,Event60sec_001.elg
2023-06-17T16:32:58Z,-70.58293166666667,41.468066666666665,18.1826,31.7979,83,67,NA,2.02,44.15,66.38,0.44,2.26,Event60sec_001.elg
2023-06-17T16:33:58Z,-70.58293,41.468068333333335,18.1775,31.7972,79,67,NA,1,25.97,66.97,0.43,2.71,Event60sec_001.elg
2023-06-17T16:34:58Z,-70.582925,41.46805,18.1847,31.7955,81,64,NA,1.09,20.62,63.41,0.53,2.68,Event60sec_001.elg
2023-06-17T16:35:58Z,-70.58291,41.468035,18.1813,31.7957,83,64,NA,1.1,25.86,59.23,0.21,2.57,Event60sec_001.elg
2023-06-17T16:36:58Z,-70.58288833333333,41.46806,18.1806,31.7958,95,64,NA,1,15.09,57.07,0.33,2.6,Event60sec_001.elg
2023-06-17T16:37:58Z,-70.58289833333333,41.468048333333336,18.181,31.7955,84,64,NA,1,12.23,56.23,0.4,2.34,Event60sec_001.elg
2023-06-17T16:38:58Z,-70.58287166666666,41.46803166666667,18.1808,31.7945,70,64,NA,2.09,353.79,55.55,0.48,1.84,Event60sec_001.elg
2023-06-17T16:39:58Z,-70.58286166666667,41.468035,18.1808,31.7939,71,67,NA,1.1,26.7,53.55,0.41,2.65,Event60sec_001.elg
2023-06-17T16:40:58Z,-70.58287666666666,41.46802,18.1797,31.7943,83,64,NA,1.1,17.01,51.33,0.57,3.33,Event60sec_001.elg
2023-06-17T16:41:58Z,-70.58286666666666,41.46801166666667,18.1767,31.7951,85,64,NA,2.09,24.33,49.28,0.5,3.41,Event60sec_001.elg
2023-06-17T16:42:58Z,-70.58286,41.468,18.1792,31.7944,89,67,NA,2.1,19.86,48.62,0.42,2.7,Event60sec_001.elg
2023-06-17T16:43:58Z,-70.58285,41.468,18.1786,31.794,87,64,NA,2,14.04,49.04,0.24,2.58,Event60sec_001.elg
2023-06-17T16:44:58Z,-70.58285,41.46800833333333,18.1747,31.7942,80,65,NA,2.1,5.16,49.63,0.8,2.77,Event60sec_001.elg
2023-06-17T16:45:58Z,-70.58284166666667,41.467998333333334,18.1791,31.7926,74,64,NA,2.1,21.35,49.61,0.24,3.04,Event60sec_001.elg
2023-06-17T16:46:58Z,-70.58282666666666,41.468035,18.183,31.7907,77,65,NA,2.1,9.19,46.68,0.51,3.06,Event60sec_001.elg
2023-06-17T16:47:58Z,-70.58281,41.468021666666665,18.18,31.7916,83,67,NA,2.09,2.16,42.43,0.3,2.8,Event60sec_001.elg
2023-06-17T16:48:58Z,-70.58279333333333,41.46802,18.1809,31.7913,73,64,NA,2.08,0.6,41.28,0.1,3.53,Event60sec_001.elg
2023-06-17T16:49:58Z,-70.58277666666666,41.46800833333333,18.1759,31.7925,84,67,NA,2.09,352.08,41.21,0.39,3.35,Event60sec_001.elg
2023-06-17T16:50:58Z,-70.58277,41.467995,18.1783,31.7914,78,64,NA,2.1,346.2,38.76,0.45,2.49,Event60sec_001.elg
2023-06-17T16:51:58Z,-70.58278,41.467985,18.1802,31.7911,80,65,NA,2.09,358.63,34.73,0.27,2.8,Event60sec_001.elg
2023-06-17T16:52:58Z,-70.58277,41.46798833333333,18.1794,31.7938,78,67,NA,2.1,355.83,31.65,0.46,2.9,Event60sec_001.elg
2023-06-17T16:53:58Z,-70.58275833333333,41.46798833333333,18.1847,31.7943,86,67,NA,3.1,354.72,30.64,0.24,3.01,Event60sec_001.elg
2023-06-17T16:54:58Z,-70.58275833333333,41.467975,18.1923,31.7927,89,64,NA,2.1,358.11,28.9,0.4,3.55,Event60sec_001.elg
2023-06-17T16:55:58Z,-70.582745,41.467955,18.2075,31.7898,83,67,NA,2.1,358.2,25.45,0.32,3.73,Event60sec_001.elg
2023-06-17T16:56:58Z,-70.582755,41.467956666666666,18.2052,31.7892,71,64,NA,2.1,356.48,22.32,0.65,3.01,Event60sec_001.elg
2023-06-17T16:57:58Z,-70.58275166666667,41.46797333333333,18.2012,31.7896,68,67,NA,3,353.95,20.96,0.63,3.16,Event60sec_001.elg
2023-06-17T16:58:58Z,-70.582755,41.467951666666664,18.1987,31.7907,82,65,NA,2.1,1.28,22.08,0.45,3.19,Event60sec_001.elg
2023-06-17T16:59:58Z,-70.58275666666667,41.467945,18.209,31.7881,94,67,NA,2.09,350.7,24.53,0.77,3.19,Event60sec_001.elg
2023-06-17T17:00:58Z,-70.58274333333334,41.46792833333333,18.2201,31.7876,66,64,NA,2.1,350.77,25.71,0.67,3.28,Event60sec_001.elg
2023-06-17T17:01:58Z,-70.58271166666667,41.46793,18.2162,31.7876,86,67,NA,3.09,350.7,23.69,0.26,3.31,Event60sec_001.elg
2023-06-17T17:02:58Z,-70.582715,41.467933333333335,18.219,31.7865,88,64,NA,3.06,350.21,21.78,0.16,3.36,Event60sec_001.elg
2023-06-17T17:03:58Z,-70.582675,41.46795,18.2259,31.7857,75,67,NA,2.05,352.32,19.71,0.49,3.1,Event60sec_001.elg
2023-06-17T17:04:58Z,-70.58265333333334,41.46792833333333,18.2217,31.785,81,67,NA,3.06,350.59,17.1,0.19,2.88,Event60sec_001.elg
2023-06-17T17:05:58Z,-70.582655,41.46793,18.2102,31.787,85,67,NA,3.09,348.17,14.16,0.29,2.83,Event60sec_001.elg
2023-06-17T17:06:58Z,-70.58262833333333,41.467906666666664,18.2096,31.7873,74,67,NA,3,349.34,9.34,0.42,2.84,Event60sec_001.elg
2023-06-17T17:07:58Z,-70.58261333333333,41.46792166666667,18.219,31.7859,83,64,NA,2.06,349.5,7.69,0.35,2.81,Event60sec_001.elg
2023-06-17T17:08:58Z,-70.58261833333333,41.467925,18.2086,31.7873,72,64,NA,3,357.5,7.45,0.29,2.61,Event60sec_001.elg
2023-06-17T17:09:58Z,-70.58261833333333,41.467911666666666,18.2082,31.7873,88,64,NA,2.98,358.66,7.52,0.28,2.42,Event60sec_001.elg
2023-06-17T17:10:58Z,-70.58261666666667,41.467925,18.2262,31.7862,78,65,NA,3,1.76,8.76,0.31,2.73,Event60sec_001.elg
2023-06-17T17:11:58Z,-70.582635,41.467913333333335,18.2332,31.7851,76,64,NA,2,2.55,10.55,0.3,2.51,Event60sec_001.elg
2023-06-17T17:12:58Z,-70.58264833333334,41.467908333333334,18.2354,31.7846,72,64,NA,3,355.16,12.16,0.38,2.53,Event60sec_001.elg
2023-06-17T17:13:58Z,-70.58265166666666,41.467933333333335,18.2367,31.7842,71,64,NA,2,355.69,12.69,0.25,2.67,Event60sec_001.elg
2023-06-17T17:14:58Z,-70.582665,41.467931666666665,18.2331,31.7839,84,64,NA,1.91,350.85,12.34,0.18,2.63,Event60sec_001.elg
2023-06-17T17:15:58Z,-70.58265166666666,41.467935,18.2322,31.7844,87,64,NA,2,350.96,11.96,0.13,2.65,Event60sec_001.elg
2023-06-17T17:16:58Z,-70.58264833333334,41.46792333333333,18.2265,31.784300000000002,67,64,NA,2,347.57,11.57,0.17,2.4,Event60sec_001.elg
2023-06-17T17:17:58Z,-70.58263666666667,41.467915,18.217,31.7866,84,67,NA,2,350.61,11.61,0.12,2.51,Event60sec_001.elg
2023-06-17T17:18:58Z,-70.58264166666666,41.46792666666666,18.2061,31.7884,79,67,NA,2,347.97,11.97,0.31,2.71,Event60sec_001.elg
2023-06-17T17:19:58Z,-70.58262666666667,41.46792333333333,18.2097,31.7875,82,64,NA,1.95,346.55,10.01,0.14,2.84,Event60sec_001.elg
2023-06-17T17:20:58Z,-70.582605,41.467925,18.2126,31.7878,85,64,NA,1.99,341.1,6.91,0.34,2.31,Event60sec_001.elg
2023-06-17T17:21:58Z,-70.58256833333333,41.46794666666667,18.2109,31.7889,85,67,NA,1.99,349.04,4.9,0.24,2.16,Event60sec_001.elg
2023-06-17T17:22:58Z,-70.582565,41.467925,18.2148,31.7884,74,64,NA,2,352.03,4.02,0.29,2.57,Event60sec_001.elg
2023-06-17T17:23:59Z,-70.58255,41.46792333333333,18.2025,31.7897,77,67,NA,2,337.32,3.3,0.39,2.93,Event60sec_001.elg
2023-06-17T17:24:59Z,-70.58253666666667,41.467925,18.2025,31.789,81,65,NA,2.03,337.7,1.4,0.32,2.7,Event60sec_001.elg
2023-06-17T17:25:59Z,-70.58253500000001,41.46792333333333,18.2174,31.7877,95,64,NA,2.02,327.88,358.66,0.4,2.44,Event60sec_001.elg
2023-06-17T17:26:59Z,-70.58253500000001,41.46792833333333,18.2253,31.7872,84,67,NA,2,343.25,356.09,0.55,2.58,Event60sec_001.elg
2023-06-17T17:27:59Z,-70.582505,41.46792333333333,18.2108,31.7875,75,65,NA,2.02,345.05,353.75,0.58,2.97,Event60sec_001.elg
2023-06-17T17:28:59Z,-70.58247833333333,41.46791833333333,18.2223,31.7885,77,67,NA,2.04,345.46,349.93,0.51,2.61,Event60sec_001.elg
2023-06-17T17:29:59Z,-70.58244833333333,41.467951666666664,18.2135,31.7888,81,67,NA,2.05,350.97,344.37,0.49,2.65,Event60sec_001.elg
2023-06-17T17:30:59Z,-70.58243166666666,41.467945,18.2134,31.7886,81,67,NA,2.03,347.56,341.34,0.35,3.11,Event60sec_001.elg
2023-06-17T17:31:59Z,-70.58242666666666,41.467951666666664,18.2253,31.787,81,67,NA,2,355.08,340.08,0.54,3.25,Event60sec_001.elg
2023-06-17T17:32:59Z,-70.58242333333334,41.467953333333334,18.217,31.7873,85,67,NA,1.98,345.1,338.95,0.33,3.02,Event60sec_001.elg
2023-06-17T17:33:59Z,-70.58240666666667,41.467951666666664,18.2162,31.7862,94,64,NA,2,352.63,337.57,0.52,2.74,Event60sec_001.elg
2023-06-17T17:34:59Z,-70.58240166666667,41.46794666666667,18.2136,31.7869,79,65,NA,2,347.13,336.08,0.39,2.71,Event60sec_001.elg
2023-06-17T17:35:59Z,-70.58240833333333,41.46794833333333,18.2222,31.7864,82,67,NA,3.06,345.3,334.76,0.55,3.01,Event60sec_001.elg
2023-06-17T17:36:59Z,-70.58240833333333,41.46794833333333,18.2331,31.7848,86,64,NA,2.08,353.01,335.61,0.34,3.22,Event60sec_001.elg
2023-06-17T17:37:59Z,-70.58241833333334,41.46794833333333,18.2392,31.7848,71,67,NA,2.1,354.8,336.58,0.47,2.99,Event60sec_001.elg
2023-06-17T17:38:59Z,-70.58241,41.46796,18.2366,31.7875,66,67,NA,2.1,346.4,335.83,0.26,2.42,Event60sec_001.elg
2023-06-17T17:39:59Z,-70.58240333333333,41.46796166666667,18.2166,31.7871,78,67,NA,3.1,344.61,334.73,0.33,2.46,Event60sec_001.elg
2023-06-17T17:40:59Z,-70.58239166666667,41.46795,18.2196,31.7866,68,65,NA,2.1,359.77,334.18,0.4,2.74,Event60sec_001.elg
2023-06-17T17:41:59Z,-70.58238333333334,41.467955,18.2345,31.7861,76,67,NA,2.09,4.43,333.4,0.36,2.6,Event60sec_001.elg
2023-06-17T17:42:59Z,-70.58238166666666,41.467945,18.2534,31.785,79,67,NA,2,5.11,332.11,0.35,2.96,Event60sec_001.elg
2023-06-17T17:43:59Z,-70.58238333333334,41.46795,18.292,31.783,87,67,NA,2,1.35,331.26,0.6,3.17,Event60sec_001.elg
2023-06-17T17:44:59Z,-70.58238833333333,41.46796,18.2904,31.7825,92,64,NA,2.1,346.71,333.14,0.23,2.82,Event60sec_001.elg
2023-06-17T17:45:59Z,-70.58237333333334,41.46797,18.2997,31.7838,70,66,NA,2.08,1.39,337.1,0.4,2.57,Event60sec_001.elg
2023-06-17T17:46:59Z,-70.58234666666667,41.46796666666667,18.2962,31.7839,88,66,NA,2.05,349.99,334.37,0.46,3,Event60sec_001.elg
2023-06-17T17:47:59Z,-70.58232166666667,41.46799333333333,18.2786,31.7837,108,66,NA,2.03,339.38,326.12,0.7,3.05,Event60sec_001.elg
2023-06-17T17:48:59Z,-70.58230333333333,41.46799,18.2771,31.7833,83,64,NA,2,325.47,320.33,0.51,2.75,Event60sec_001.elg
2023-06-17T17:49:59Z,-70.58230333333333,41.46799333333333,18.261,31.7838,83,64,NA,0.96,328.62,317.89,0.55,2.75,Event60sec_001.elg
2023-06-17T17:50:59Z,-70.58229666666666,41.467995,18.2915,31.7836,101,66,NA,1.97,315.69,317.41,0.38,2.48,Event60sec_001.elg
2023-06-17T17:51:59Z,-70.58229833333333,41.46798833333333,18.321,31.7837,80,66,NA,0.94,326.87,317.43,0.56,2.68,Event60sec_001.elg
2023-06-17T17:52:59Z,-70.58228666666666,41.467996666666664,18.3063,31.7833,93,66,NA,1.93,319.36,317.49,0.34,2.96,Event60sec_001.elg
2023-06-17T17:53:59Z,-70.58226833333333,41.46800833333333,18.2724,31.7831,79,67,NA,0.94,313.56,317.26,0.44,3.27,Event60sec_001.elg
2023-06-17T17:54:59Z,-70.58227333333333,41.467996666666664,18.2786,31.7835,71,66,NA,0.91,326.55,317.54,0.52,3.17,Event60sec_001.elg
2023-06-17T17:55:59Z,-70.58226333333333,41.46799,18.2816,31.783,72,66,NA,1.9,335.78,316.56,0.37,2.81,Event60sec_001.elg
2023-06-17T17:56:59Z,-70.582295,41.46803833333333,18.2709,31.7839,80,66,NA,1.9,348.46,315.46,0.4,2.8,Event60sec_001.elg
2023-06-17T17:57:59Z,-70.58226666666667,41.468028333333336,18.273,31.7834,73,67,NA,1.92,323.65,314.34,0.49,3.5,Event60sec_001.elg
2023-06-17T17:58:59Z,-70.582255,41.46802666666667,18.2914,31.7841,78,67,NA,1.92,329.39,313.06,0.18,3.31,Event60sec_001.elg
2023-06-17T17:59:59Z,-70.58225,41.46800666666667,18.2923,31.7829,99,66,NA,2,332.08,315.82,0.89,2.89,Event60sec_001.elg
2023-06-17T18:00:59Z,-70.58216,41.46787,18.2685,31.784,64,64,NA,1.7,340.13,327.87,0.85,3.15,Event60sec_001.elg
2023-06-17T18:01:59Z,-70.58208833333333,41.467776666666666,18.3095,31.7837,63,66,NA,2.18,340.89,341.77,0.2,3.18,Event60sec_001.elg
2023-06-17T18:02:59Z,-70.58208833333333,41.46787,18.2735,31.7841,76,66,NA,2.74,336.72,346.75,0.38,3,Event60sec_001.elg
2023-06-17T18:03:59Z,-70.58204833333333,41.46794333333333,18.2344,31.7876,85,64,NA,2.85,329.65,332.74,0.37,2.58,Event60sec_001.elg
2023-06-17T18:04:59Z,-70.58203833333333,41.468028333333336,18.246,31.788,79,67,NA,2.87,331.61,316.57,0.35,2.57,Event60sec_001.elg
2023-06-17T18:05:59Z,-70.58201333333334,41.468073333333336,18.2305,31.7866,86,67,NA,3.92,339.98,306.81,0.49,3.17,Event60sec_001.elg
2023-06-17T18:06:59Z,-70.582005,41.468091666666666,18.2435,31.7863,84,64,NA,3.92,339.11,300.93,0.44,3.26,Event60sec_001.elg
2023-06-17T18:07:59Z,-70.58204166666667,41.4681,18.2501,31.7863,86,67,NA,2.82,346.78,312.27,0.31,3.06,Event60sec_001.elg
2023-06-17T18:08:59Z,-70.58208833333333,41.46811666666667,18.2494,31.7859,96,67,NA,4.8,337.44,318.19,0.41,2.83,Event60sec_001.elg
2023-06-17T18:09:59Z,-70.58213333333333,41.468158333333335,18.2343,31.7875,86,64,NA,4.7,337.8,319.72,0.37,2.64,Event60sec_001.elg
2023-06-17T18:10:59Z,-70.58219166666666,41.46820666666667,18.2879,31.784,66,64,NA,3.81,329.76,319.47,0.51,2.8,Event60sec_001.elg
2023-06-17T18:11:59Z,-70.58222666666667,41.46825666666667,18.3297,31.7827,72,67,NA,4.31,317.9,326.03,0.24,2.91,Event60sec_001.elg
2023-06-17T18:12:59Z,-70.58246,41.468651666666666,18.3307,31.7825,74,66,NA,5.59,320.68,12.98,0.3,2.89,Event60sec_001.elg
2023-06-17T18:13:59Z,-70.582105,41.469395,18.368,31.7892,89,66,NA,5.98,302.06,10.83,0.29,3.15,Event60sec_001.elg
2023-06-17T18:14:59Z,-70.58181166666667,41.47063333333333,18.4041,31.7918,69,64,NA,5.17,293.74,8.13,0.28,2.92,Event60sec_001.elg
2023-06-17T18:15:59Z,-70.58161833333334,41.47204166666667,18.4515,31.7901,81,64,NA,5.32,300.26,11.19,0.46,3.09,Event60sec_001.elg
2023-06-17T18:16:59Z,-70.58117166666666,41.47345333333333,18.5621,31.7813,69,65,NA,6.15,296.28,7.75,0.42,3.23,Event60sec_001.elg
2023-06-17T18:17:59Z,-70.58144833333333,41.47489,18.6278,31.774,71,65,NA,5.27,290.2,351.14,0.46,3.1,Event60sec_001.elg
2023-06-17T18:18:59Z,-70.581715,41.476321666666664,18.6885,31.768,72,66,NA,4.92,300.63,9.85,0.33,3.2,Event60sec_001.elg
2023-06-17T18:19:59Z,-70.58177666666667,41.47784,18.7289,31.7614,71,66,NA,4.19,298.4,6.9,0.37,3.05,Event60sec_001.elg
2023-06-17T18:20:59Z,-70.58173333333333,41.47938166666667,18.7018,31.7691,75,65,NA,5.07,298.2,16.21,0.32,3.13,Event60sec_001.elg
2023-06-17T18:21:59Z,-70.58184166666666,41.48102,18.6709,31.7792,78,65,NA,3.51,297.67,10.52,0.29,3.4,Event60sec_001.elg
2023-06-17T18:22:59Z,-70.58200833333333,41.482683333333334,18.4696,31.796,75,65,NA,3.54,285.96,23.95,0.34,3.22,Event60sec_001.elg
2023-06-17T18:23:59Z,-70.58162166666666,41.48424166666667,18.2433,31.7986,87,64,NA,4.33,283.25,31.27,0.52,3.03,Event60sec_001.elg
2023-06-17T18:24:59Z,-70.58099833333333,41.485951666666665,18.0787,31.7956,93,64,NA,4.29,276.54,22.23,0.3,3.13,Event60sec_001.elg
2023-06-17T18:25:59Z,-70.58111333333333,41.48733166666667,18.0786,31.7997,77,67,NA,2.98,289.57,16.21,0.35,3.1,Event60sec_001.elg
2023-06-17T18:26:59Z,-70.58132833333333,41.488276666666664,18.0928,31.7984,107,67,NA,4.13,288.52,44.85,0.27,2.83,Event60sec_001.elg
2023-06-17T18:27:59Z,-70.58093833333334,41.48952333333333,18.0398,31.7792,86,67,NA,3.26,275.14,26.62,0.17,2.81,Event60sec_001.elg
2023-06-17T18:28:59Z,-70.580205,41.491115,18.0962,31.7701,74,65,NA,3.62,294.18,39.07,0.48,3.08,Event60sec_001.elg
2023-06-17T18:29:59Z,-70.57930166666667,41.49271,18.1031,31.7674,71,65,NA,3.58,264.61,48.64,0.27,2.4,Event60sec_001.elg
2023-06-17T18:30:59Z,-70.57816833333334,41.49418,18.175,31.753,88,65,NA,3.88,296.62,48.33,0.29,3.04,Event60sec_001.elg
2023-06-17T18:31:59Z,-70.57699,41.495598333333334,18.1602,31.7448,84,66,NA,3.58,283.53,48.8,0.54,3.23,Event60sec_001.elg
2023-06-17T18:32:59Z,-70.57572166666667,41.496903333333336,18.2686,31.7271,75,66,NA,3.45,286.32,58.19,0.74,2.91,Event60sec_001.elg
2023-06-17T18:33:59Z,-70.57438666666667,41.498153333333335,18.3244,31.7138,77,69,NA,3.66,306.38,47.86,0.35,3,Event60sec_001.elg
2023-06-17T18:34:59Z,-70.572985,41.499406666666665,18.3795,31.6878,77,67,NA,2.45,298.04,53.81,0.48,3.06,Event60sec_001.elg
2023-06-17T18:36:00Z,-70.57148833333333,41.50060166666667,18.4203,31.6668,78,68,NA,2.91,275.49,51.9,0.21,2.78,Event60sec_001.elg
2023-06-17T18:37:00Z,-70.569955,41.50174833333333,18.4181,31.6645,77,71,NA,2.71,280.98,53.08,0.29,3.23,Event60sec_001.elg
2023-06-17T18:38:00Z,-70.56840166666667,41.50286833333333,18.4005,31.6693,66,68,NA,2.66,301.19,52.51,0.34,3.53,Event60sec_001.elg
2023-06-17T18:39:00Z,-70.56695333333333,41.50406666666667,18.4152,31.6606,76,71,NA,1.86,246.37,67.25,0.43,2.66,Event60sec_001.elg
2023-06-17T18:40:00Z,-70.56519,41.504403333333336,18.4089,31.6613,85,68,NA,1.24,327.96,105.21,0.23,3.04,Event60sec_001.elg
2023-06-17T18:41:00Z,-70.56336666666667,41.503995,18.4506,31.6494,87,68,NA,1.75,9.82,96.52,0.1,3.15,Event60sec_001.elg
2023-06-17T18:42:00Z,-70.56148833333333,41.503745,18.4517,31.6502,77,68,NA,2.47,4.33,94.88,0.02,2.87,Event60sec_001.elg
2023-06-17T18:43:00Z,-70.55956666666667,41.503605,18.4514,31.6525,79,68,NA,2.8,359.18,94.41,0.46,2.93,Event60sec_001.elg
2023-06-17T18:44:00Z,-70.557695,41.50351,18.4944,31.636,66,68,NA,2.53,5.33,96.1,0.06,3.27,Event60sec_001.elg
2023-06-17T18:45:00Z,-70.55582333333334,41.503393333333335,18.4787,31.6406,75,71,NA,2.16,4.95,95.85,0.32,3.2,Event60sec_001.elg
2023-06-17T18:46:00Z,-70.553975,41.50336,18.5391,31.6249,65,68,NA,2.71,15.13,87.92,0.13,3.02,Event60sec_001.elg
2023-06-17T18:47:00Z,-70.55211,41.50349333333333,18.5232,31.6329,90,67,NA,2.01,31.05,92.45,0.39,2.76,Event60sec_001.elg
2023-06-17T18:48:00Z,-70.55022333333334,41.503565,18.5304,31.6324,93,68,NA,1.95,29.8,90.65,0.03,3.16,Event60sec_001.elg
2023-06-17T18:49:00Z,-70.54831333333334,41.50367166666667,18.4665,31.6505,82,68,NA,1.31,1.39,95.85,0.14,2.54,Event60sec_001.elg
2023-06-17T18:50:00Z,-70.54638666666666,41.50359,18.4697,31.6446,68,70,NA,1.78,2.26,95.59,0.03,2.56,Event60sec_001.elg
2023-06-17T18:51:00Z,-70.54445166666666,41.50354166666666,18.4528,31.6429,73,68,NA,1.8,1.21,94.43,0.31,2.67,Event60sec_001.elg
2023-06-17T18:52:00Z,-70.54253833333334,41.503465,18.4663,31.626,76,68,NA,2.19,34.36,97.14,0.2,2.84,Event60sec_001.elg
2023-06-17T18:53:00Z,-70.54065666666666,41.503301666666665,18.4791,31.6147,70,68,NA,2.58,30.04,99.52,0.09,2.28,Event60sec_001.elg
2023-06-17T18:54:00Z,-70.53880666666667,41.50304833333333,18.46,31.6279,80,71,NA,2.56,13.07,103.57,0.53,2.16,Event60sec_001.elg
2023-06-17T18:55:00Z,-70.53700833333333,41.50268,18.5012,31.6107,77,68,NA,2.78,35.33,101.09,0.31,1.68,Event60sec_001.elg
2023-06-17T18:56:00Z,-70.53516833333333,41.502395,18.4975,31.6114,87,68,NA,2.37,39.67,99.9,0.38,1.62,Event60sec_001.elg
2023-06-17T18:57:00Z,-70.53330666666666,41.502163333333336,18.4856,31.6189,84,70,NA,2.27,37.64,104.55,0.63,2.56,Event60sec_001.elg
2023-06-17T18:58:00Z,-70.53140166666667,41.501745,18.4766,31.6181,83,68,NA,2.91,28.14,99.17,0.02,3.72,Event60sec_001.elg
2023-06-17T18:59:00Z,-70.52945666666666,41.50156333333334,18.4502,31.625,74,68,NA,1.81,3.22,98.64,0.01,3.1,Event60sec_001.elg
2023-06-17T19:00:00Z,-70.52750833333333,41.501281666666664,18.4579,31.6079,85,68,NA,2.36,32.62,100.19,0.35,2.78,Event60sec_001.elg
2023-06-17T19:01:00Z,-70.52558166666667,41.501005,18.4628,31.6022,76,68,NA,2.61,30.8,101.81,0.31,2.77,Event60sec_001.elg
2023-06-17T19:02:00Z,-70.52365666666667,41.500638333333335,18.5102,31.5904,72,67,NA,2.85,54.14,104.81,0.33,3.02,Event60sec_001.elg
2023-06-17T19:03:00Z,-70.52172166666666,41.50020166666667,18.5869,31.5847,81,70,NA,2.98,52.37,104.84,0.45,2.66,Event60sec_001.elg
