dttm,lon,lat,temp,sal,fluor,cdom,xmiss_1min,wind_sp,wind_dir,heading,pitch,roll,filename
2022-06-12T04:30:25.000Z,-70.77595,41.35601833333333,16.9315,31.9173,321,135,10354.88,13,219.4,197.47,0.16,-0.42,Event60sec_002.elg
2022-06-12T04:31:25.000Z,-70.77595666666667,41.356015,16.907,31.9188,318,140,10197.18,10.08,223.99,196.55,0.16,-0.34,Event60sec_002.elg
2022-06-12T04:32:25.000Z,-70.77596666666666,41.356,16.8986,31.9193,347,141,10283.88,11.08,223.99,192.19,0.38,-0.68,Event60sec_002.elg
2022-06-12T04:33:25.000Z,-70.77594,41.356006666666666,16.858,31.9215,299,132,10423.88,14.1,223.41,195.35,0.21,-0.69,Event60sec_002.elg
2022-06-12T04:34:25.000Z,-70.77592666666666,41.35599333333333,16.782,31.927,337,139,10448.4,12.07,212.63,201.31,0.16,-0.23,Event60sec_002.elg
2022-06-12T04:35:25.000Z,-70.77592,41.356,16.792,31.926,349,142,10319.88,11.09,216.32,202.12,0.25,-0.31,Event60sec_002.elg
2022-06-12T04:36:25.000Z,-70.77592166666666,41.35599,16.8502,31.9251,368,137,10307.6,14.07,215.29,199.49,0.27,-0.68,Event60sec_002.elg
2022-06-12T04:37:25.000Z,-70.77590833333333,41.35599666666667,16.8137,31.9263,374,138,10161.97,14.1,216.64,200.9,0.06,-0.26,Event60sec_002.elg
2022-06-12T04:38:25.000Z,-70.77589666666667,41.35599666666667,16.7856,31.9267,360,137,10316.37,13.1,217.86,202.77,0.23,-0.21,Event60sec_002.elg
2022-06-12T04:39:25.000Z,-70.77590666666667,41.35599166666667,16.8111,31.9276,339,135,10275.12,12,222.56,203.56,0.07,-0.6,Event60sec_002.elg
2022-06-12T04:40:25.000Z,-70.775885,41.35598,16.824,31.9265,345,139,10362.4,11.09,214.73,205.55,0.13,-0.31,Event60sec_002.elg
2022-06-12T04:41:25.000Z,-70.77588166666666,41.35597166666667,16.7746,31.9273,330,136,10024.13,10.1,227.33,205.33,0.21,-0.75,Event60sec_002.elg
2022-06-12T04:42:25.000Z,-70.77588,41.35596666666667,16.7517,31.928,356,143,10165.42,12.1,222.85,202.89,0.14,-0.51,Event60sec_002.elg
2022-06-12T04:43:25.000Z,-70.77586666666667,41.35596666666667,16.7422,31.9294,324,137,10325.8,11.07,221.73,207.38,0.06,-0.35,Event60sec_002.elg
2022-06-12T04:44:25.000Z,-70.77587833333334,41.35597166666667,16.701,31.9315,358,136,10222.07,13.06,219.93,207.57,0.32,-0.23,Event60sec_002.elg
2022-06-12T04:45:25.000Z,-70.77585666666667,41.355965,16.6739,31.9319,371,141,10433.81,11.05,212.65,209.19,0.12,-0.33,Event60sec_002.elg
2022-06-12T04:46:25.000Z,-70.77584,41.35595333333333,16.6598,31.9326,343,136,10402.38,11,225.14,212.04,0.25,-0.06,Event60sec_002.elg
2022-06-12T04:47:25.000Z,-70.77585,41.35594666666667,16.6251,31.9354,302,141,10530.97,12.06,223.21,210.88,0.14,-0.14,Event60sec_002.elg
2022-06-12T04:48:25.000Z,-70.77583833333334,41.355941666666666,16.6525,31.9349,329,138,10382.62,14.06,221.49,213.16,0.19,-0.55,Event60sec_002.elg
2022-06-12T04:49:25.000Z,-70.77583,41.355936666666665,16.6679,31.9332,353,142,10282.65,10,219.52,214.52,0.1,-0.59,Event60sec_002.elg
2022-06-12T04:50:25.000Z,-70.77582166666667,41.35593,16.6865,31.9318,324,135,10258.65,10.05,217.15,216.67,0.15,-0.09,Event60sec_002.elg
2022-06-12T04:51:25.000Z,-70.77583666666666,41.355941666666666,16.657,31.9329,341,138,10301.69,11.1,223.93,211.99,0.12,-0.48,Event60sec_002.elg
2022-06-12T04:52:25.000Z,-70.775855,41.355945,16.6565,31.9342,371,138,10410.55,12.05,214.05,206.37,0.15,-0.65,Event60sec_002.elg
2022-06-12T04:53:25.000Z,-70.77585,41.355943333333336,16.6486,31.9338,398,137,10374.6,13.09,220.12,210.45,0.16,-0.1,Event60sec_002.elg
2022-06-12T04:54:25.000Z,-70.77583666666666,41.35595166666667,16.6646,31.9332,376,137,10495.15,10.09,220.72,212.92,0.17,-0.37,Event60sec_002.elg
2022-06-12T04:55:25.000Z,-70.77584666666667,41.355943333333336,16.6516,31.9339,362,139,10444.3,10.03,224.47,209.01,0.2,-0.47,Event60sec_002.elg
2022-06-12T04:56:25.000Z,-70.775845,41.355965,16.6424,31.9337,374,139,10396.62,12.08,215.19,211.45,0.13,-0.1,Event60sec_002.elg
2022-06-12T04:57:25.000Z,-70.775855,41.355965,16.6342,31.9344,292,140,10589.47,10.06,216.87,213.34,0.09,-0.42,Event60sec_002.elg
2022-06-12T04:58:25.000Z,-70.775875,41.35597833333333,16.6311,31.9349,329,135,10510.38,11.05,213.34,204.63,0.16,-0.36,Event60sec_002.elg
2022-06-12T04:59:25.000Z,-70.77588833333333,41.35597166666667,16.623,31.9362,346,134,10464.88,10.96,217.67,202.07,0.29,-0.49,Event60sec_002.elg
2022-06-12T05:00:25.000Z,-70.77591833333334,41.355995,16.6124,31.936,358,137,10521.87,11.05,224.07,199.53,0.23,-0.81,Event60sec_002.elg
2022-06-12T05:01:25.000Z,-70.77590833333333,41.35597,16.5748,31.9396,358,139,10490.5,11.04,212.53,208.06,0.24,-0.04,Event60sec_002.elg
2022-06-12T05:02:25.000Z,-70.77591166666667,41.355988333333336,16.5609,31.9421,324,139,10454.5,11.1,217.09,203.01,0.05,-0.29,Event60sec_002.elg
2022-06-12T05:03:25.000Z,-70.77592166666666,41.35598,16.5508,31.9413,335,138,10495.34,10,210.28,203.28,0.16,-0.49,Event60sec_002.elg
2022-06-12T05:04:25.000Z,-70.77593666666667,41.35599333333333,16.5558,31.9413,351,138,10542.72,12.09,229.07,202.82,0.31,-0.14,Event60sec_002.elg
2022-06-12T05:05:25.000Z,-70.77593833333333,41.355985,16.5572,31.9411,336,137,10545.7,9.94,207.73,203.25,0.13,-0.35,Event60sec_002.elg
2022-06-12T05:06:25.000Z,-70.77596,41.355988333333336,16.5538,31.9414,320,140,10388.97,12.96,210.83,201.42,0.21,-0.55,Event60sec_002.elg
2022-06-12T05:07:25.000Z,-70.77599166666667,41.355986666666666,16.5534,31.9413,345,140,10385.67,9.91,208.43,197.61,0.17,0.03,Event60sec_002.elg
2022-06-12T05:08:25.000Z,-70.77598333333333,41.355985,16.5695,31.9399,354,139,10525.03,9.93,208.99,198.4,0.26,-0.43,Event60sec_002.elg
2022-06-12T05:09:25.000Z,-70.77596333333334,41.35599,16.5626,31.9409,333,140,10502.71,9.91,213.84,199.06,0.1,-0.47,Event60sec_002.elg
2022-06-12T05:10:25.000Z,-70.77596166666666,41.355986666666666,16.5606,31.9414,374,139,10395.65,9.9,206.04,199.18,0.25,-0.3,Event60sec_002.elg
2022-06-12T05:11:25.000Z,-70.775975,41.355986666666666,16.5452,31.9426,309,136,10353.17,8.92,207.58,203.16,0.27,-0.25,Event60sec_002.elg
2022-06-12T05:12:25.000Z,-70.775915,41.35597,16.5206,31.9439,370,140,10459.33,10,201.84,208.84,0.26,-0.08,Event60sec_002.elg
2022-06-12T05:13:25.000Z,-70.77590833333333,41.35597666666666,16.5025,31.9448,329,139,10426,9.96,211.7,211.17,0.33,-0.32,Event60sec_002.elg
2022-06-12T05:14:25.000Z,-70.77592666666666,41.355986666666666,16.4554,31.9457,303,139,10472.47,7.91,209.33,205.64,0.24,-0.52,Event60sec_002.elg
2022-06-12T05:15:25.000Z,-70.77596666666666,41.356001666666664,16.4272,31.9478,281,135,10526.52,9.02,207.28,201.91,0.34,-0.21,Event60sec_002.elg
2022-06-12T05:16:25.000Z,-70.775975,41.35599333333333,16.4274,31.9465,368,136,10527.44,9.96,205.46,204,0.31,-0.48,Event60sec_002.elg
2022-06-12T05:17:25.000Z,-70.77597666666666,41.356008333333335,16.3697,31.9487,380,136,10337.93,10.01,206.93,200.41,0.11,-0.16,Event60sec_002.elg
2022-06-12T05:18:25.000Z,-70.77597333333334,41.35601166666667,16.3521,31.95,343,140,10191.2,12.01,205.68,197.09,0.23,0.29,Event60sec_002.elg
2022-06-12T05:19:25.000Z,-70.77598166666667,41.356001666666664,16.3493,31.9504,359,141,10183.43,9.08,201.98,201.45,0.19,-0.23,Event60sec_002.elg
2022-06-12T05:20:25.000Z,-70.77594833333333,41.356015,16.3847,31.9489,333,137,10350.83,13.1,216.31,205.37,0.17,-0.45,Event60sec_002.elg
2022-06-12T05:21:25.000Z,-70.77597333333334,41.356001666666664,16.4495,31.9456,338,134,10448.82,11.07,211.29,201.68,0.15,0.02,Event60sec_002.elg
2022-06-12T05:22:25.000Z,-70.775965,41.35599,16.4702,31.9455,352,139,10383.25,11,205.28,203.35,0.07,0.25,Event60sec_002.elg
2022-06-12T05:23:25.000Z,-70.77595333333333,41.35599666666667,16.472,31.9459,316,134,10468.48,12.1,212.29,205.16,-0.01,-0.62,Event60sec_002.elg
2022-06-12T05:24:25.000Z,-70.775955,41.355963333333335,16.4655,31.9457,380,135,10572.88,12.06,217.15,202.7,0.07,-0.5,Event60sec_002.elg
2022-06-12T05:25:25.000Z,-70.77595,41.35599,16.4754,31.9451,325,135,10479.45,11.09,216.15,199.93,0.35,-0.07,Event60sec_002.elg
2022-06-12T05:26:25.000Z,-70.77591333333334,41.35599,16.476,31.9449,351,137,10608.88,10,212.76,205.15,0.31,-0.39,Event60sec_002.elg
2022-06-12T05:27:25.000Z,-70.775885,41.35596666666667,16.5136,31.9435,358,137,10322.93,10,220.35,207.78,0.09,-0.46,Event60sec_002.elg
2022-06-12T05:28:25.000Z,-70.77587,41.35597833333333,16.5258,31.9441,311,133,10449.71,11.04,223.3,207.85,0.07,0.23,Event60sec_002.elg
2022-06-12T05:29:25.000Z,-70.77584666666667,41.35596666666667,16.5352,31.9448,350,135,10521.8,10.98,217.17,214.7,0.12,-0.49,Event60sec_002.elg
2022-06-12T05:30:25.000Z,-70.77586333333333,41.355935,16.5186,31.9442,322,133,10292.03,9.96,220.51,218.06,0.19,-0.09,Event60sec_002.elg
2022-06-12T05:31:25.000Z,-70.775845,41.35594,16.4691,31.9459,364,135,10418.57,10.9,213.75,215.7,0.32,0.16,Event60sec_002.elg
2022-06-12T05:32:25.000Z,-70.77585833333333,41.355956666666664,16.4303,31.9458,330,137,10395.35,10.94,214.71,211.13,0.18,-0.26,Event60sec_002.elg
2022-06-12T05:33:26.000Z,-70.77588,41.355958333333334,16.4126,31.9476,332,136,10390.58,10.98,212.57,213.08,0.11,-0.31,Event60sec_002.elg
2022-06-12T05:34:26.000Z,-70.77586333333333,41.35594,16.3643,31.9482,364,138,10494.87,10.93,212.59,216.06,0.03,-0.27,Event60sec_002.elg
2022-06-12T05:35:26.000Z,-70.775855,41.355955,16.2723,31.9542,332,137,10356.78,11.03,209.02,215.42,0.21,-0.44,Event60sec_002.elg
2022-06-12T05:36:26.000Z,-70.77587833333334,41.35595,16.2984,31.9515,316,138,10326.68,10,205.78,213.38,0.24,0.02,Event60sec_002.elg
2022-06-12T05:37:26.000Z,-70.77587833333334,41.35595333333333,16.3467,31.9499,330,140,10133.65,12.05,210.72,214.06,0.05,-0.17,Event60sec_002.elg
2022-06-12T05:38:26.000Z,-70.77592833333334,41.35595166666667,16.3744,31.9487,363,136,10448.07,11.05,207.64,213.08,0.27,-0.16,Event60sec_002.elg
2022-06-12T05:39:26.000Z,-70.77596666666666,41.355975,16.3978,31.9483,328,138,10325.37,10.06,197.93,205.87,-0.05,-0.21,Event60sec_002.elg
2022-06-12T05:40:26.000Z,-70.77598,41.35601333333334,16.4111,31.9481,344,139,10513.95,11.07,200.93,203.22,0.1,-0.14,Event60sec_002.elg
2022-06-12T05:41:26.000Z,-70.77604166666667,41.35601666666667,16.4344,31.9457,379,134,10427.12,10.04,198.07,197.42,0.23,-0.12,Event60sec_002.elg
2022-06-12T05:42:26.000Z,-70.77604833333334,41.35602166666666,16.4578,31.9443,364,136,10478.62,12.05,198.12,196.58,-0.06,-0.45,Event60sec_002.elg
2022-06-12T05:43:26.000Z,-70.77605666666666,41.355983333333334,16.4486,31.9451,341,140,10398.08,12.01,194.18,199.66,0.25,-0.04,Event60sec_002.elg
2022-06-12T05:44:26.000Z,-70.77606166666666,41.356001666666664,16.4516,31.946,366,137,10493.85,11.99,200.89,194.37,0.14,-0.37,Event60sec_002.elg
2022-06-12T05:45:26.000Z,-70.77607166666667,41.35601333333334,16.4119,31.9487,364,137,10489.63,11,206.91,188.51,0.25,-0.43,Event60sec_002.elg
2022-06-12T05:46:26.000Z,-70.77606166666666,41.356008333333335,16.3533,31.9506,338,133,10329.35,9.91,201.97,194.9,0.27,0.11,Event60sec_002.elg
2022-06-12T05:47:26.000Z,-70.776015,41.355975,16.3131,31.9549,358,136,10190.08,11.95,203.34,203,0.01,-0.07,Event60sec_002.elg
2022-06-12T05:48:26.000Z,-70.77598333333333,41.355985,16.297,31.957,323,138,10191.72,11.99,205.54,205.06,-0.06,-0.17,Event60sec_002.elg
2022-06-12T05:49:26.000Z,-70.775955,41.35597333333333,16.2924,31.9576,328,136,10186.17,10.93,206.94,204.59,0.05,-0.16,Event60sec_002.elg
2022-06-12T05:50:26.000Z,-70.77590833333333,41.35597,16.2893,31.9597,367,142,10117.4,10.97,205.53,210.03,0.15,-0.13,Event60sec_002.elg
2022-06-12T05:51:26.000Z,-70.77593666666667,41.35597166666667,16.2864,31.9592,392,135,10081.48,9.9,200.23,209.99,0.16,0.29,Event60sec_002.elg
2022-06-12T05:52:26.000Z,-70.775915,41.355975,16.275,31.9608,331,139,10011.83,9.94,204.09,212.65,0.07,-0.17,Event60sec_002.elg
2022-06-12T05:53:26.000Z,-70.77594333333333,41.355975,16.248,31.962,373,137,10083.9,8.91,206.3,205.58,0.18,-0,Event60sec_002.elg
2022-06-12T05:54:26.000Z,-70.77594666666667,41.35597,16.2722,31.9603,341,139,9998.9,10.01,203.25,204.82,0.01,-0.13,Event60sec_002.elg
2022-06-12T05:55:26.000Z,-70.77596,41.35595333333333,16.3297,31.9561,372,134,10146.78,8.94,201.51,207,-0.03,-0.19,Event60sec_002.elg
2022-06-12T05:56:26.000Z,-70.77589333333333,41.35597166666667,16.4129,31.9473,345,135,10258.47,9.9,211.06,210.09,0.26,0.01,Event60sec_002.elg
2022-06-12T05:57:26.000Z,-70.77592833333334,41.35597333333333,16.4095,31.9482,348,136,10096.23,9.91,207.3,207.45,0.18,-0.27,Event60sec_002.elg
2022-06-12T05:58:26.000Z,-70.775915,41.355981666666665,16.424,31.9472,407,138,10264.56,9.9,214.86,208.93,0.3,-0.2,Event60sec_002.elg
2022-06-12T05:59:26.000Z,-70.775855,41.35595,16.422,31.9481,362,139,10147.3,9.9,214.45,213.35,0.13,0.02,Event60sec_002.elg
2022-06-12T06:00:26.000Z,-70.77589,41.355961666666666,16.4736,31.9426,344,137,10205.25,9.93,212.13,208.52,0.21,-0.15,Event60sec_002.elg
2022-06-12T06:01:26.000Z,-70.775935,41.35599833333333,16.4792,31.9426,363,137,10308.02,10.97,210.43,202.93,0.19,0.3,Event60sec_002.elg
2022-06-12T06:02:26.000Z,-70.77595166666667,41.35596833333334,16.4779,31.9423,343,139,10429.87,9.93,214.65,201.04,0.12,-0.53,Event60sec_002.elg
2022-06-12T06:03:26.000Z,-70.77594166666667,41.35597333333333,16.43,31.9465,324,139,10280.28,9.9,214.55,203.57,0.11,-0.11,Event60sec_002.elg
2022-06-12T06:04:26.000Z,-70.77591333333334,41.35599833333333,16.4571,31.9441,366,136,10376.56,12.91,214.24,206.01,0.21,-0.13,Event60sec_002.elg
2022-06-12T06:05:26.000Z,-70.77588666666666,41.35598,16.4743,31.9419,299,143,10146.3,10.94,212.12,207.7,0.13,0.24,Event60sec_002.elg
2022-06-12T06:06:26.000Z,-70.775865,41.355955,16.4674,31.9425,352,136,10345.12,10.93,205.24,210.89,0.14,0.01,Event60sec_002.elg
2022-06-12T06:07:26.000Z,-70.77583166666666,41.35594666666667,16.3004,31.9532,366,135,10300.12,10.96,215.41,213.93,0.11,-0.2,Event60sec_002.elg
2022-06-12T06:08:26.000Z,-70.77583333333334,41.35593333333333,16.4576,31.943,353,141,10260.93,8.93,211.53,217.08,0.26,0.12,Event60sec_002.elg
2022-06-12T06:09:26.000Z,-70.77582666666666,41.355936666666665,16.4332,31.9446,341,137,10463.3,9.93,213.08,218.61,0.19,-0.04,Event60sec_002.elg
2022-06-12T06:10:26.000Z,-70.77582666666666,41.35595,16.4434,31.9445,328,140,10291.83,10.9,211.65,220.63,0.27,-0.04,Event60sec_002.elg
2022-06-12T06:11:26.000Z,-70.77584666666667,41.355945,16.5033,31.9408,312,138,10382.2,8.93,210.58,218.02,0.29,-0.16,Event60sec_002.elg
2022-06-12T06:12:26.000Z,-70.77584833333333,41.355955,16.4693,31.9441,339,135,10325.48,10,208.69,218.26,0.12,-0.07,Event60sec_002.elg
2022-06-12T06:13:26.000Z,-70.77591333333334,41.355961666666666,16.4814,31.9436,340,137,10327.3,10,206.83,210.4,0.15,-0.24,Event60sec_002.elg
2022-06-12T06:14:26.000Z,-70.77590666666667,41.35597166666667,16.4681,31.9445,361,139,10396.82,10.02,216.98,210.55,0.21,-0.28,Event60sec_002.elg
2022-06-12T06:15:26.000Z,-70.775925,41.35599833333333,16.4523,31.946,308,139,10408.32,12.04,200.08,204.52,0.04,0.07,Event60sec_002.elg
2022-06-12T06:16:26.000Z,-70.77592833333334,41.35599,16.4362,31.9468,337,137,10323.51,10.08,198.66,208.97,0.22,0.1,Event60sec_002.elg
2022-06-12T06:17:26.000Z,-70.77590833333333,41.35599,16.4061,31.9286,301,137,10326.37,12.99,205.37,211.81,0.2,-0.2,Event60sec_002.elg
2022-06-12T06:18:26.000Z,-70.77592833333334,41.356001666666664,16.3986,31.9504,398,136,10302.15,14.01,205.9,204.31,0.07,-0.41,Event60sec_002.elg
2022-06-12T06:19:26.000Z,-70.77590833333333,41.35599,16.3747,31.9514,363,139,10165.37,15.09,207.01,205.19,0.12,-0.22,Event60sec_002.elg
2022-06-12T06:20:26.000Z,-70.77592,41.35599,16.3983,31.9504,399,137,10180.15,15.1,211.32,208.32,0.19,-0.18,Event60sec_002.elg
2022-06-12T06:21:26.000Z,-70.77591333333334,41.35597833333333,16.3611,31.9516,387,138,10356.8,14.1,214.71,207.73,0.09,-0.12,Event60sec_002.elg
2022-06-12T06:22:26.000Z,-70.77590333333333,41.35597166666667,16.2559,31.9598,310,131,10208.03,12.09,207.26,209.04,0.01,-0.09,Event60sec_002.elg
2022-06-12T06:23:26.000Z,-70.77590166666667,41.35599666666667,16.3681,31.9514,362,137,10186.35,14.09,207.84,205.53,0.13,-0.45,Event60sec_002.elg
2022-06-12T06:24:26.000Z,-70.77590666666667,41.355985,16.377,31.9524,354,139,10246.83,10.08,210.6,204.44,0.16,-0.23,Event60sec_002.elg
2022-06-12T06:25:26.000Z,-70.77583333333334,41.355955,16.3888,31.9517,340,136,10297.28,13.99,218.54,215.89,0.06,0.34,Event60sec_002.elg
2022-06-12T06:26:26.000Z,-70.77582333333334,41.35596666666667,16.3466,31.9528,353,140,10185.4,12.95,212.78,215.4,0.05,-0.23,Event60sec_002.elg
2022-06-12T06:27:26.000Z,-70.77580666666667,41.355961666666666,16.2277,31.9613,327,141,10192.7,16.04,222.04,210.65,0.15,-0.44,Event60sec_002.elg
2022-06-12T06:28:26.000Z,-70.77578333333334,41.35594833333333,16.1682,31.9654,337,142,10119.41,15.01,218.67,210.38,0.22,-0.39,Event60sec_002.elg
2022-06-12T06:29:26.000Z,-70.77572666666667,41.35595166666667,16.3657,31.9513,324,137,10244.58,14.96,218.57,216.85,0.26,-0.15,Event60sec_002.elg
2022-06-12T06:30:26.000Z,-70.77568333333333,41.355918333333335,16.3768,31.9514,335,138,10463.33,13.97,219.95,219.53,0.32,-0.29,Event60sec_002.elg
2022-06-12T06:31:26.000Z,-70.77569166666666,41.355918333333335,16.3132,31.9552,311,139,10302.48,9.96,207.97,223.5,0.27,0.4,Event60sec_002.elg
2022-06-12T06:32:26.000Z,-70.77569,41.35590333333333,16.275,31.9586,335,140,10100.97,13.92,229.35,225.1,0.15,-0.08,Event60sec_002.elg
2022-06-12T06:33:26.000Z,-70.77571,41.35592,16.3239,31.9539,350,136,10210.23,12.91,219.67,219.68,0.26,-0.33,Event60sec_002.elg
2022-06-12T06:34:26.000Z,-70.77571833333333,41.35593166666666,16.3358,31.9532,323,139,10294.83,13.97,216.66,215.03,0.13,-0.48,Event60sec_002.elg
2022-06-12T06:35:26.000Z,-70.77569833333334,41.35592333333334,16.334,31.953,343,139,10303.2,13.92,212.77,215.1,0.25,-0.4,Event60sec_002.elg
2022-06-12T06:36:26.000Z,-70.77565666666666,41.355895,16.3135,31.9537,342,136,10343.03,13.89,225.59,222.02,0.31,0.32,Event60sec_002.elg
2022-06-12T06:37:26.000Z,-70.77567,41.35590666666667,16.2866,31.9559,307,135,10324.68,14.9,222.37,221.27,0.1,-0.52,Event60sec_002.elg
2022-06-12T06:38:26.000Z,-70.77568666666667,41.355893333333334,16.3095,31.9536,354,139,10293.62,12.9,225.97,217.92,0.15,-0.14,Event60sec_002.elg
2022-06-12T06:39:26.000Z,-70.77566333333333,41.355893333333334,16.3287,31.9519,365,135,10238.65,12.93,223.99,221.8,0.16,0.33,Event60sec_002.elg
2022-06-12T06:40:26.000Z,-70.77567166666667,41.355885,16.312,31.9535,322,138,10331.63,10.91,226.47,221.18,0.14,-0.41,Event60sec_002.elg
2022-06-12T06:41:26.000Z,-70.775675,41.35588166666667,16.312,31.9524,330,138,10333.87,13.9,225.43,217.39,0.26,-0.13,Event60sec_002.elg
2022-06-12T06:42:26.000Z,-70.775655,41.355875,16.3169,31.9529,324,135,10176.95,13.91,222.01,220.81,0.25,-0.28,Event60sec_002.elg
2022-06-12T06:43:26.000Z,-70.77564666666666,41.35587666666667,16.306,31.9531,329,137,10247.97,12.94,228.27,224.92,0.25,-0.55,Event60sec_002.elg
2022-06-12T06:44:26.000Z,-70.77563166666667,41.35587666666667,16.2886,31.9548,367,139,10319.12,12.94,226.84,225.56,0.14,0.43,Event60sec_002.elg
2022-06-12T06:45:26.000Z,-70.77561666666666,41.355865,16.307,31.9549,339,136,10113.5,12.91,222,226.73,0.31,-0.07,Event60sec_002.elg
2022-06-12T06:46:27.000Z,-70.77563166666667,41.35587,16.299,31.9556,314,135,10129.85,10.9,233.96,225.92,0.28,-0.05,Event60sec_002.elg
2022-06-12T06:47:27.000Z,-70.77563833333333,41.35587,16.3106,31.9562,353,137,10216,15.9,230.96,223.86,0.3,0.15,Event60sec_002.elg
2022-06-12T06:48:27.000Z,-70.77560333333334,41.35585,16.3269,31.9553,347,138,10319.83,12.9,231.77,222.76,0.19,-0.17,Event60sec_002.elg
2022-06-12T06:49:27.000Z,-70.77559166666667,41.35583166666667,16.3073,31.9554,340,137,10204.68,11.94,229.84,228.47,0.4,-0.47,Event60sec_002.elg
2022-06-12T06:50:27.000Z,-70.77559166666667,41.355851666666666,16.2919,31.9578,323,137,10287.3,13.97,231.65,230.3,0.12,0.19,Event60sec_002.elg
2022-06-12T06:51:27.000Z,-70.77559166666667,41.35584,16.2986,31.9572,354,136,10313.08,11.9,224.67,225.61,0.15,-0.45,Event60sec_002.elg
2022-06-12T06:52:27.000Z,-70.77561,41.35583,16.2761,31.9586,343,135,10227.71,11.9,224.77,225.88,0.18,-0.21,Event60sec_002.elg
2022-06-12T06:53:27.000Z,-70.77559,41.35584,16.2783,31.9582,343,139,10237.72,11.9,225.7,230.56,0.13,-0.1,Event60sec_002.elg
2022-06-12T06:54:27.000Z,-70.77559333333333,41.35584333333333,16.282,31.9585,332,135,10231.08,12.92,225.11,227.4,0.2,-0.23,Event60sec_002.elg
2022-06-12T06:55:27.000Z,-70.7756,41.35583833333333,16.2966,31.9574,316,134,10315,13.93,225.11,224.41,0.17,-0.49,Event60sec_002.elg
2022-06-12T06:56:27.000Z,-70.77560833333334,41.35583166666667,16.2948,31.9573,312,138,10280.05,11.91,229.33,225.7,0.18,-0.02,Event60sec_002.elg
2022-06-12T06:57:27.000Z,-70.77560166666666,41.355835,16.2799,31.9587,413,138,10290.17,12.9,249.99,229.9,0.15,0.15,Event60sec_002.elg
2022-06-12T06:58:27.000Z,-70.77561,41.355826666666665,16.2849,31.9583,433,137,10270.75,13.93,228.94,227.16,0.15,-0.31,Event60sec_002.elg
2022-06-12T06:59:27.000Z,-70.77560333333334,41.355845,16.3065,31.9575,431,141,10244.1,11.99,220.81,228.28,0.11,-0.13,Event60sec_002.elg
2022-06-12T07:00:27.000Z,-70.77561833333333,41.35586166666667,16.303,31.9574,375,136,10144.88,13.03,220.54,224.96,0.16,0.13,Event60sec_002.elg
2022-06-12T07:01:27.000Z,-70.775655,41.355828333333335,16.3188,31.9575,329,138,10223.4,11.97,226.95,223.41,0.2,-0.14,Event60sec_002.elg
2022-06-12T07:02:27.000Z,-70.77563666666667,41.355845,16.3196,31.9576,295,138,10268.28,14.02,211.95,225.4,0.37,-0.21,Event60sec_002.elg
2022-06-12T07:03:27.000Z,-70.77563666666667,41.35586166666667,16.3179,31.9579,353,136,10262.92,14,225.99,226.36,0.07,-0.09,Event60sec_002.elg
2022-06-12T07:04:27.000Z,-70.77563666666667,41.35585666666667,16.3158,31.958,326,137,10307.19,13.01,219.18,226.62,0.07,0.03,Event60sec_002.elg
2022-06-12T07:05:27.000Z,-70.77563333333333,41.35585666666667,16.3306,31.9577,345,141,10212.12,13.02,226.36,221.79,0.13,-0.31,Event60sec_002.elg
2022-06-12T07:06:27.000Z,-70.775645,41.35587,16.337,31.9567,316,141,10231.8,12.04,233.44,219.87,0.11,-0,Event60sec_002.elg
2022-06-12T07:07:27.000Z,-70.77562333333333,41.35585,16.3428,31.9567,355,140,10235.55,12.09,222.01,224.78,0.23,-0.01,Event60sec_002.elg
2022-06-12T07:08:27.000Z,-70.77560166666666,41.355851666666666,16.3418,31.9575,291,137,10245.03,13.04,221.22,226.84,0.28,-0.18,Event60sec_002.elg
2022-06-12T07:09:27.000Z,-70.775615,41.355855,16.3357,31.9575,328,140,10123.43,13.04,228.45,229.04,0.14,-0.01,Event60sec_002.elg
2022-06-12T07:10:27.000Z,-70.77561333333334,41.355845,16.313,31.959,329,136,10210.42,12.09,226.02,225.81,0.29,-0.13,Event60sec_002.elg
2022-06-12T07:11:27.000Z,-70.775615,41.35584333333333,16.3449,31.957,297,138,10096.23,16.08,221.99,227.77,0.17,0.47,Event60sec_002.elg
2022-06-12T07:12:27.000Z,-70.77562166666667,41.35585666666667,16.3589,31.9565,336,135,10074.43,13.1,221.62,227.67,0.24,-0.76,Event60sec_002.elg
2022-06-12T07:13:27.000Z,-70.77563666666667,41.35584166666667,16.3631,31.9563,321,138,10273.85,15.05,217.29,223.62,0.11,-0.18,Event60sec_002.elg
2022-06-12T07:14:27.000Z,-70.775645,41.35584333333333,16.3585,31.9566,353,138,10199.68,14.04,218.39,224.73,0.31,-0.01,Event60sec_002.elg
2022-06-12T07:15:27.000Z,-70.775625,41.355846666666665,16.347,31.9575,281,139,10122.77,15.07,218.89,226.15,0.21,-0.35,Event60sec_002.elg
2022-06-12T07:16:27.000Z,-70.77560166666666,41.35583333333334,16.3444,31.9574,328,141,10219.61,16.07,221.65,227.91,0.26,0.4,Event60sec_002.elg
2022-06-12T07:17:27.000Z,-70.77562666666667,41.355848333333334,16.345,31.9575,293,139,10080.02,13.03,226.1,226.53,0.21,0.1,Event60sec_002.elg
2022-06-12T07:18:27.000Z,-70.77563166666667,41.355845,16.3611,31.9568,353,137,10269.48,12,215.13,224.61,0.04,-0.26,Event60sec_002.elg
